Loss,Rewards,Avg_reward
0,0.0,nan
0,5,5.0
0,5,5.0
0,0.0,3.3333333333333335
0,5,3.75
0,0,3.0
0,0.2,2.5333333338300386
0,0.5,2.2428571432828903
0,0.0,1.962500000372529
0,0.0,1.7444444447755814
0,0.0,1.5700000002980232
0,0.0,1.4272727275436574
0,0.2,1.3250000004967053
0,0.5,1.2615384619969587
0,0.5,1.2071428575686045
0,5,1.4600000003973643
0,0,1.368750000372529
0,0.0,1.2882352944682627
0,0,1.2166666669978037
0,5,1.415789473997919
0,0,1.3450000002980231
0,0,1.2809523812362127
0,0.2,1.231818182224577
0,5,1.3956521743017694
0,0,1.337500000372529
0,0.5,1.304000000357628
0,0,1.2538461541900268
0,0,1.2074074077385444
0,5,1.3428571431764535
0,0,1.296551724446231
0,0.2,1.2600000003973644
0,0.5,1.235483871352288
0,0.0,1.196875000372529
0,0,1.1606060609673008
0,0,1.1264705885859096
0,0.0,1.0942857146263123
0,0.5,1.0777777781089146
0,0.5,1.0621621624843494
0,0.0,1.034210526629498
0,0.0,1.0076923079979725
0,0.0,0.9825000002980232
0,5,1.0804878051688032
0,0,1.0547619050457364
0,0.0,1.0302325584167658
0,0,1.006818182089112
0,5,1.095555555820465
0,0,1.0717391306939332
0,0.0,1.0489361704664026
0,0.0,1.027083333581686
0,0,1.0061224492228762
0,5,1.0860000002384185
0,0.0,1.0647058825866849
0,0,1.044230769460018
0,0.0,1.0245283021117157
0,0,1.0055555557763134
0,0.0,0.9872727274894715
0,0.0,0.9696428573557309
0,0,0.9526315791565075
0,0.0,0.9362068967572574
0,0.0,0.9203389832528971
0,0,0.9050000001986821
0,0.0,0.8901639346216546
0,0.0,0.8758064518051762
0,5,0.9412698414590623
0,0.0,0.9265625001862645
0,0,0.9123076924910912
0,0.5,0.9060606062412262
0,0,0.8925373136107602
0,0.0,0.8794117648811901
0,0.0,0.8666666668394337
0,0.0,0.8542857144560133
0,0,0.842253521294661
0,0.0,0.830555555721124
0,0.0,0.8191780823550813
0,0,0.8081081082692018
0,0.0,0.7973333334922791
0,5,0.8526315791042227
0,0,0.8415584417132588
0,0.0,0.8307692309220632
0,0,0.8202531647078598
0,0,0.8100000001490116
0,5,0.8617283952089003
0,0.0,0.8512195123404991
0,0.0,0.8409638555653124
0,0,0.8309523810942968
0,0.0,0.8211764707284815
0,0.2,0.8139534885453623
0,0,0.804597701320703
0,0,0.7954545456238769
0,0.0,0.786516854100013
0,0.0,0.7777777779433462
0,0,0.7692307693945183
0,0.2,0.7630434784552326
0,0.0,0.7548387098696924
0,0.2,0.7489361704346982
0,0.0,0.7410526317985434
0,5,0.7854166668839753
0,0,0.7773195878439343
0,0,0.7693877553149145
0,0.0,0.7616161618268851
0,0.0,0.7540000002086162
0,0,0.7465346536718973
0,0.5,0.7441176472633493
0,0,0.7368932040860352
0,0,0.7298076925082848
0,0.0,0.722857143055825
0,0.5,0.7207547171779398
0,0.0,0.7140186917837535
0,0,0.7074074076005706
0,0.5,0.7055045873473543
0,0,0.6990909092805603
0,0.0,0.6927927929807354
0,0.2,0.6883928573557309
0,0.0,0.6823008851667421
0,0.0,0.6763157896828234
0,0.0,0.6704347828160162
0,0.0,0.6646551726193264
0,0.0,0.6589743591781355
0,0,0.6533898307105243
0,0,0.6478991598642173
0,0.5,0.6466666668653488
0,5,0.6826446282962138
0,0.2,0.6786885248100172
0,0,0.6731707319253828
0,5,0.7080645163453394
0,0.2,0.7040000002384186
0,5,0.7380952383317645
0,0,0.7322834648015931
0,0.5,0.7304687502328306
0,0,0.7248062017814133
0,0,0.7192307694600178
0,0.2,0.7152671758227676
0,0.5,0.7136363638847163
0,0.5,0.7120300754344553
0,0.0,0.7067164181550937
0,0.5,0.7051851854280189
0,0.0,0.7000000002410482
0,0.0,0.6948905111881938
0,5,0.7260869567592939
0,0,0.7208633095883638
0,0.0,0.7157142859484468
0,0.5,0.714184397395621
0,0,0.7091549298083278
0,0.0,0.7041958044250528
0,0.5,0.7027777780054344
0,0.2,0.6993103450742261
0,5,0.7287671235326219
0,0,0.7238095240528081
0,0.2,0.7202702705320474
0,0,0.7154362418707585
0,0.0,0.7106666669249535
0,0.0,0.7059602651572385
0,0,0.7013157897285724
0,0.5,0.7000000002532224
0,0.5,0.6987012989528767
0,0,0.6941935486370517
0,0,0.6897435899919424
0,0.0,0.6853503187181084
0,0.0,0.681012658473057
0,0,0.6767295599920945
0,0.0,0.6725000002421438
0,0.0,0.6683229816070995
0,0.0,0.664197531103352
0,0.5,0.663190184286767
0,0,0.6591463416996526
0,0,0.6551515153863213
0,0.0,0.6512048195105001
0,0,0.647305389453551
0,0.5,0.6464285716591847
0,0.0,0.6426035505251066
0,0.5,0.641764706110253
0,0.5,0.6409356727411872
0,0.0,0.6372093025508315
0,0.0,0.6335260117846417
0,0.0,0.6298850576939254
0,0.0,0.626285714507103
0,0.5,0.6255681820383127
0,0.0,0.6220338985239718
0,0.0,0.618539326060354
0,0.5,0.6178770951885085
0,0.0,0.6144444446596834
0,0.0,0.6110497239709559
0,0.0,0.6076923079051815
0,0.0,0.604371584911164
0,0.0,0.6010869567322991
0,0.0,0.5978378380472595
0,0.0,0.5946236561222743
0,0.5,0.5941176472660055
0,0.0,0.5909574470145905
0,0.2,0.5888888891096469
0,0.0,0.5857894739038065
0,0.5,0.585340314354572
0,0.5,0.5848958335506419
0,0.0,0.5818652851902759
0,0,0.5788659795965116
0,0.0,0.5758974361114013
0,0.0,0.5729591838863431
0,0.0,0.570050761633113
0,0.0,0.5671717173824407
0,0.0,0.5643216082498655
0,5,0.5865000002086163
0,0.0,0.5835820897598172
0,0,0.5806930695134814
0,0.0,0.5778325125208041
0,0.0,0.5750000002045258
0,0,0.5721951221547475
0,0.2,0.5703883497315703
0,0.0,0.5676328504575048
0,0.5,0.5673076925226129
0,0.0,0.564593301649299
0,0.5,0.564285714498588
0,0.5,0.5639810428658932
0,0.5,0.5636792454938844
0,0.0,0.5610328640596408
0,0.0,0.5584112151621659
0,5,0.5790697676497837
0,0,0.5763888890958495
0,0.0,0.5737327191000161
0,0,0.5711009176362545
0,0.2,0.5694063929117978
0,0.0,0.566818182034926
0,0.0,0.5642533938809218
0,0.0,0.5617117119265033
0,0.5,0.5614349777923037
0,0.0,0.5589285716414452
0,0.0,0.5564444446563721
0,0,0.5539823010959456
0,0.5,0.553744493602131
0,0.0,0.5513157896828234
0,0.0,0.5489082971514573
0,0.0,0.5465217393377553
0,0.0,0.5441558443622672
0,0.5,0.5439655174469126
0,0.5,0.5437768242389859
0,0.5,0.5435897437935202
0,0,0.5412765959475903
0,0.5,0.5411016951173039
0,0.0,0.538818565602041
0,0.0,0.5365546220490912
0,0.0,0.5343096236304758
0,0.0,0.5320833335320155
0,0.0,0.5298755188700569
0,0.0,0.5276859506102632
0,0.0,0.5255144034884104
0,0.0,0.52336065593313
0,0.5,0.5232653063170764
0,0.5,0.5231707319011533
0,0.0,0.5210526317719989
0,0.5,0.5209677421277569
0,0.0,0.518875502199533
0,0.0,0.5168000001907349
0,0.0,0.5147410360465486
0,5,0.5325396827289036
0,5,0.5501976286469712
0,1,0.5519685041247391
0,0.5,0.5517647060693479
0,0.5,0.5515625001862645
0,5,0.5688715955162791
0,0.5,0.5686046513476113
0,0.0,0.5664092665933734
0,0.2,0.5650000001948613
0,0.0,0.5628352492362604
0,0.0,0.5606870230941372
0,0.0,0.5585551332724865
0,0.5,0.5583333335252423
0,0,0.5562264152855243
0,0.5,0.5560150377844509
0,0.0,0.5539325844594155
0,5,0.5705223882487461
0,0.2,0.5691449816120602
0,0,0.5670370372357192
0,0.0,0.5649446496444435
0,0.0,0.5628676472560448
0,0,0.5608058610023596
0,0.0,0.5587591242833729
0,0.0,0.5567272729223425
0,0.5,0.5565217393247978
0,0.0,0.5545126355727227
0,0.0,0.5525179858044754
0,0.0,0.5505376346008752
